Id,ORIGIN,DEST,DELAYS,ON_TIME,FLIGHTS,DELAY_RATIO
2630,MSP,BIL,8.0,78.0,86,9.30232558139535
1563,GPT,IAH,14.0,55.0,86,16.27906976744186
3993,STL,DTW,18.0,67.0,86,20.930232558139537
2624,MSP,ANC,6.0,80.0,86,6.976744186046512
1799,IAH,MCI,9.0,59.0,86,10.465116279069768
1774,IAH,GPT,10.0,59.0,86,11.627906976744185
1797,IAH,LRD,6.0,60.0,85,7.0588235294117645
3905,SLC,PIH,6.0,79.0,85,7.0588235294117645
3525,SAN,MCO,12.0,71.0,85,14.117647058823529
1958,JFK,IAD,30.0,50.0,85,35.294117647058826
2894,OMA,STL,19.0,66.0,85,22.352941176470587
1219,DTW,ABE,16.0,69.0,85,18.823529411764707
338,BET,ANC,7.0,76.0,85,8.235294117647058
67,ANC,BET,6.0,78.0,85,7.0588235294117645
2877,OMA,DFW,17.0,65.0,85,20.0
1873,IND,EWR,21.0,58.0,85,24.705882352941178
1165,DFW,OMA,38.0,45.0,85,44.705882352941174
2222,LGA,MCI,27.0,51.0,85,31.764705882352942
194,ATL,MLI,20.0,65.0,85,23.529411764705884
2292,LRD,IAH,7.0,60.0,85,8.235294117647058
3060,ORD,XNA,25.0,60.0,85,29.41176470588235
269,AUS,DTW,2.0,83.0,85,2.3529411764705883
3960,SNA,EWR,10.0,72.0,85,11.764705882352942
2711,MSP,RDU,10.0,75.0,85,11.764705882352942
2589,MLI,ATL,14.0,71.0,85,16.470588235294116
2935,ORD,BZN,23.0,61.0,85,27.058823529411764
1,ABE,DTW,14.0,70.0,85,16.470588235294116
4039,STT,MIA,17.0,66.0,85,20.0
3288,PIH,SLC,6.0,79.0,85,7.0588235294117645
2021,LAN,ORD,14.0,67.0,85,16.470588235294116
2986,ORD,LAN,10.0,72.0,85,11.764705882352942
4013,STL,OMA,17.0,68.0,85,20.0
4104,TPA,MSY,25.0,57.0,84,29.761904761904763
3375,RAP,ORD,18.0,63.0,84,21.428571428571427
1125,DFW,ELP,29.0,54.0,84,34.523809523809526
1339,ELP,DFW,15.0,67.0,84,17.857142857142858
2774,MSY,TPA,20.0,63.0,84,23.80952380952381
3661,SEA,MCO,7.0,77.0,84,8.333333333333334
1179,DFW,RSW,14.0,70.0,84,16.666666666666668
1011,DEN,GJT,13.0,71.0,84,15.476190476190476
2556,MIA,STT,20.0,64.0,84,23.80952380952381
1716,IAD,JFK,13.0,67.0,84,15.476190476190476
1224,DTW,AUS,3.0,81.0,84,3.5714285714285716
3038,ORD,SAV,14.0,67.0,83,16.867469879518072
3980,STL,BNA,19.0,63.0,83,22.89156626506024
3478,RSW,DFW,15.0,67.0,83,18.072289156626507
1558,GJT,DEN,12.0,71.0,83,14.457831325301205
1236,DTW,CLE,14.0,69.0,83,16.867469879518072
2101,LAX,ANC,13.0,68.0,83,15.662650602409638
838,CVG,MCO,10.0,73.0,83,12.048192771084338
271,AUS,ELP,24.0,57.0,83,28.91566265060241
3586,SAV,ORD,14.0,66.0,83,16.867469879518072
412,BNA,STL,14.0,69.0,83,16.867469879518072
2405,MCO,SAN,22.0,61.0,83,26.50602409638554
1345,ELP,SAT,12.0,71.0,83,14.457831325301205
1336,ELP,AUS,15.0,66.0,83,18.072289156626507
78,ANC,LAX,11.0,71.0,83,13.25301204819277
3446,RNO,ORD,14.0,68.0,83,16.867469879518072
2362,MCO,CVG,8.0,75.0,83,9.63855421686747
3031,ORD,RNO,27.0,55.0,83,32.53012048192771
2186,LCH,IAH,6.0,61.0,82,7.317073170731708
368,BMI,ATL,8.0,74.0,82,9.75609756097561
3297,PIT,DTW,9.0,73.0,82,10.975609756097562
3654,SEA,KOA,9.0,73.0,82,10.975609756097562
3555,SAT,ELP,28.0,54.0,82,34.146341463414636
144,ATL,ELP,9.0,73.0,82,10.975609756097562
1742,IAH,AEX,10.0,56.0,82,12.195121951219512
1792,IAH,LCH,5.0,60.0,82,6.097560975609756
3639,SEA,EUG,24.0,58.0,82,29.26829268292683
3807,SJC,MSP,3.0,79.0,82,3.658536585365854
2012,KOA,SEA,4.0,78.0,82,4.878048780487805
42,AEX,IAH,15.0,53.0,82,18.29268292682927
1335,ELP,ATL,3.0,78.0,82,3.658536585365854
2724,MSP,SJC,4.0,78.0,82,4.878048780487805
237,ATL,SMF,9.0,73.0,82,10.975609756097562
3926,SMF,ATL,5.0,77.0,82,6.097560975609756
112,ATL,BMI,19.0,63.0,82,23.170731707317074
3787,SJC,ATL,7.0,74.0,81,8.641975308641975
2732,MSP,TVC,6.0,75.0,81,7.407407407407407
1688,HPN,ORD,13.0,62.0,81,16.049382716049383
286,AUS,MSP,5.0,76.0,81,6.172839506172839
1434,EWR,SNA,15.0,63.0,81,18.51851851851852
2347,MCO,ALB,23.0,57.0,81,28.395061728395063
4160,TVC,MSP,5.0,76.0,81,6.172839506172839
2216,LGA,GSO,27.0,50.0,81,33.333333333333336
1432,EWR,SLC,24.0,56.0,81,29.62962962962963
1587,GSO,LGA,26.0,47.0,81,32.098765432098766
3869,SLC,EWR,28.0,52.0,81,34.5679012345679
234,ATL,SJC,14.0,67.0,81,17.28395061728395
52,ALB,MCO,19.0,61.0,81,23.45679012345679
1352,EUG,SEA,27.0,54.0,81,33.333333333333336
2977,ORD,HPN,18.0,60.0,81,22.22222222222222
496,BRO,IAH,13.0,54.0,81,16.049382716049383
3596,SBN,MSP,10.0,71.0,81,12.345679012345679
507,BTV,ORD,13.0,66.0,81,16.049382716049383
1050,DEN,MSN,12.0,69.0,81,14.814814814814815
2932,ORD,BTV,11.0,70.0,81,13.580246913580247
2607,MSN,DEN,7.0,74.0,81,8.641975308641975
2627,MSP,AUS,4.0,77.0,81,4.938271604938271
2720,MSP,SBN,5.0,76.0,81,6.172839506172839
2593,MLI,ORD,13.0,66.0,81,16.049382716049383
1388,EWR,GRR,21.0,54.0,81,25.925925925925927
1751,IAH,BRO,12.0,54.0,80,15.0
2115,LAX,COS,12.0,66.0,80,15.0
1261,DTW,IND,15.0,65.0,80,18.75
803,COS,LAX,13.0,64.0,80,16.25
1178,DFW,RNO,28.0,52.0,80,35.0
1223,DTW,ATW,19.0,61.0,80,23.75
3437,RNO,DFW,13.0,67.0,80,16.25
2341,MCI,SFO,16.0,62.0,79,20.253164556962027
94,ASE,LAX,20.0,58.0,79,25.31645569620253
386,BNA,EWR,18.0,60.0,79,22.78481012658228
3150,PHL,AUS,27.0,50.0,79,34.177215189873415
1872,IND,DTW,9.0,70.0,79,11.39240506329114
291,AUS,PHL,15.0,61.0,79,18.9873417721519
835,CVG,LAX,13.0,66.0,79,16.455696202531644
3733,SFO,MCI,20.0,58.0,79,25.31645569620253
2102,LAX,ASE,16.0,60.0,79,20.253164556962027
2116,LAX,CVG,11.0,68.0,79,13.924050632911392
3175,PHL,MSY,19.0,59.0,78,24.358974358974358
2764,MSY,PHL,11.0,66.0,78,14.102564102564102
722,CLT,ILM,17.0,60.0,78,21.794871794871796
1860,ILM,CLT,13.0,64.0,78,16.666666666666668
2591,MLI,DTW,10.0,67.0,78,12.820512820512821
2054,LAS,HNL,10.0,68.0,78,12.820512820512821
1753,IAH,BWI,12.0,49.0,78,15.384615384615385
693,CLE,SFO,11.0,67.0,78,14.102564102564102
3617,SDF,ORD,24.0,50.0,78,30.76923076923077
1620,HNL,LAS,5.0,73.0,78,6.410256410256411
1279,DTW,MLI,14.0,64.0,78,17.94871794871795
3497,SAN,AUS,32.0,45.0,78,41.02564102564103
560,BWI,IAH,9.0,50.0,77,11.688311688311689
318,BDL,DEN,17.0,60.0,77,22.07792207792208
1595,GSP,ORD,12.0,62.0,77,15.584415584415584
1585,GSO,DTW,14.0,63.0,77,18.181818181818183
1254,DTW,GSO,14.0,63.0,77,18.181818181818183
98,ATL,ABE,8.0,69.0,77,10.38961038961039
295,AUS,SAN,21.0,54.0,77,27.272727272727273
2974,ORD,GSP,14.0,59.0,77,18.181818181818183
3945,SMF,MSP,6.0,71.0,77,7.792207792207792
1385,EWR,DTW,17.0,57.0,77,22.07792207792208
126,ATL,CID,13.0,64.0,77,16.883116883116884
0,ABE,ATL,6.0,71.0,77,7.792207792207792
654,CID,ATL,7.0,70.0,77,9.090909090909092
974,DEN,BDL,27.0,50.0,77,35.064935064935064
1370,EWR,BTV,14.0,55.0,77,18.181818181818183
3479,RSW,DTW,12.0,64.0,76,15.789473684210526
739,CLT,ORF,15.0,61.0,76,19.736842105263158
2726,MSP,SMF,3.0,72.0,76,3.9473684210526314
4091,TPA,IND,18.0,57.0,76,23.68421052631579
505,BTV,EWR,23.0,46.0,76,30.263157894736842
986,DEN,CID,10.0,66.0,76,13.157894736842104
4070,TPA,BDL,9.0,66.0,76,11.842105263157896
402,BNA,PHL,21.0,54.0,76,27.63157894736842
1642,HOU,BOS,24.0,38.0,76,31.57894736842105
310,AZO,DTW,14.0,62.0,76,18.42105263157895
3152,PHL,BNA,17.0,58.0,76,22.36842105263158
337,BDL,TPA,14.0,61.0,76,18.42105263157895
1225,DTW,AVP,12.0,62.0,76,15.789473684210526
1891,IND,TPA,12.0,64.0,76,15.789473684210526
1302,DTW,RSW,6.0,70.0,76,7.894736842105263
450,BOS,HOU,17.0,47.0,76,22.36842105263158
655,CID,DEN,5.0,71.0,76,6.578947368421052
3121,PDX,IAH,2.0,63.0,76,2.6315789473684212
1226,DTW,AZO,18.0,57.0,76,23.68421052631579
307,AVP,DTW,13.0,62.0,76,17.105263157894736
2402,MCO,RDU,14.0,61.0,75,18.666666666666668
3063,ORF,CLT,8.0,67.0,75,10.666666666666666
3406,RDU,MCO,23.0,52.0,75,30.666666666666668
3890,SLC,MDW,6.0,68.0,74,8.108108108108109
3923,SLC,TUS,10.0,63.0,74,13.513513513513514
2208,LGA,CVG,18.0,48.0,74,24.324324324324323
2471,MDW,RSW,14.0,60.0,74,18.91891891891892
3307,PIT,MSP,9.0,65.0,74,12.162162162162161
490,BQK,ATL,17.0,57.0,74,22.972972972972972
590,BWI,SAT,20.0,50.0,74,27.027027027027028
2807,OAK,BWI,13.0,61.0,74,17.56756756756757
3487,RSW,MDW,13.0,61.0,74,17.56756756756757
576,BWI,OAK,22.0,52.0,74,29.72972972972973
10,ABQ,IAH,13.0,45.0,74,17.56756756756757
4154,TUS,SLC,6.0,68.0,74,8.108108108108109
2479,MDW,SLC,22.0,51.0,74,29.72972972972973
3549,SAT,BWI,14.0,58.0,74,18.91891891891892
836,CVG,LGA,25.0,42.0,73,34.24657534246575
3068,ORF,IAD,8.0,62.0,73,10.95890410958904
1724,IAD,ORF,7.0,63.0,73,9.58904109589041
115,ATL,BQK,15.0,58.0,73,20.54794520547945
3056,ORD,TUL,13.0,58.0,73,17.80821917808219
3707,SFO,CLE,25.0,46.0,73,34.24657534246575
4173,VLD,ATL,8.0,65.0,73,10.95890410958904
408,BNA,SAT,27.0,43.0,72,37.5
2871,OKC,SLC,10.0,61.0,72,13.88888888888889
3898,SLC,OKC,11.0,60.0,72,15.277777777777779
1815,IAH,PDX,13.0,48.0,72,18.055555555555557
3548,SAT,BNA,21.0,51.0,72,29.166666666666668
3565,SAT,MDW,8.0,62.0,72,11.11111111111111
1848,ICT,IAH,8.0,53.0,72,11.11111111111111
2473,MDW,SAT,17.0,53.0,72,23.61111111111111
252,ATL,VLD,11.0,60.0,72,15.277777777777779
1843,IAH,VPS,12.0,44.0,71,16.901408450704224
1728,IAD,RDU,11.0,59.0,71,15.492957746478874
1760,IAH,COS,18.0,42.0,71,25.35211267605634
1273,DTW,MDT,13.0,55.0,71,18.309859154929576
998,DEN,DRO,14.0,53.0,71,19.718309859154928
1205,DRO,DEN,13.0,54.0,71,18.309859154929576
2418,MDT,DTW,9.0,61.0,71,12.67605633802817
4176,VPS,IAH,9.0,47.0,71,12.67605633802817
3400,RDU,IAD,8.0,60.0,70,11.428571428571429
3118,PDX,HNL,6.0,64.0,70,8.571428571428571
189,ATL,MGM,17.0,52.0,70,24.285714285714285
4138,TUL,ORD,6.0,59.0,70,8.571428571428571
1155,DFW,MFE,20.0,49.0,70,28.571428571428573
3471,RSW,BOS,20.0,49.0,70,28.571428571428573
4016,STL,PHL,12.0,57.0,70,17.142857142857142
478,BOS,RSW,18.0,50.0,70,25.714285714285715
1784,IAH,ICT,8.0,51.0,70,11.428571428571429
3191,PHL,STL,14.0,55.0,70,20.0
1627,HNL,PDX,8.0,62.0,70,11.428571428571429
723,CLT,IND,6.0,63.0,69,8.695652173913043
2514,MGM,ATL,16.0,52.0,69,23.18840579710145
2507,MFE,DFW,13.0,55.0,69,18.840579710144926
1867,IND,CLT,8.0,61.0,69,11.594202898550725
954,DCA,PBI,15.0,52.0,68,22.058823529411764
832,CVG,IAH,24.0,31.0,68,35.294117647058826
4058,SYR,EWR,20.0,37.0,68,29.41176470588235
3418,RDU,TPA,15.0,53.0,68,22.058823529411764
3090,PBI,DCA,11.0,56.0,68,16.176470588235293
16,ABQ,MDW,10.0,57.0,68,14.705882352941176
2594,MLU,ATL,7.0,61.0,68,10.294117647058824
1044,DEN,MEM,15.0,53.0,68,22.058823529411764
4110,TPA,RDU,14.0,54.0,68,20.58823529411765
1249,DTW,EWR,23.0,42.0,68,33.8235294117647
2420,MDW,ABQ,18.0,49.0,68,26.470588235294116
1238,DTW,CMH,7.0,60.0,67,10.447761194029852
195,ATL,MLU,10.0,57.0,67,14.925373134328359
2906,ONT,SEA,11.0,55.0,67,16.417910447761194
1437,EWR,SYR,15.0,42.0,67,22.388059701492537
2616,MSO,DEN,9.0,58.0,67,13.432835820895523
1051,DEN,MSO,15.0,52.0,67,22.388059701492537
842,CVG,MSP,7.0,60.0,67,10.447761194029852
3028,ORD,RAP,14.0,52.0,67,20.895522388059703
3671,SEA,ONT,17.0,50.0,67,25.37313432835821
775,CMH,DTW,6.0,61.0,67,8.955223880597014
3728,SFO,KOA,6.0,60.0,66,9.090909090909092
1329,ECP,IAH,8.0,45.0,66,12.121212121212121
1409,EWR,MYR,18.0,48.0,66,27.272727272727273
1759,IAH,CMH,6.0,49.0,66,9.090909090909092
916,DAY,DTW,11.0,55.0,66,16.666666666666668
2790,MYR,EWR,27.0,37.0,66,40.90909090909091
4022,STL,SAN,9.0,56.0,66,13.636363636363637
2013,KOA,SFO,1.0,65.0,66,1.5151515151515151
812,CPR,SLC,1.0,65.0,66,1.5151515151515151
1769,IAH,ECP,6.0,45.0,66,9.090909090909092
4041,STT,SJU,12.0,54.0,66,18.181818181818183
1675,HOU,SAN,17.0,37.0,66,25.757575757575758
3859,SLC,CPR,4.0,62.0,66,6.0606060606060606
3515,SAN,HOU,12.0,41.0,66,18.181818181818183
3545,SAN,STL,7.0,57.0,66,10.606060606060606
1241,DTW,DAY,9.0,57.0,66,13.636363636363637
811,COU,ORD,9.0,54.0,65,13.846153846153847
3837,SJU,ORD,8.0,57.0,65,12.307692307692308
3383,RDM,SLC,4.0,61.0,65,6.153846153846154
2617,MSO,MSP,2.0,63.0,65,3.076923076923077
2948,ORD,COU,18.0,45.0,65,27.692307692307693
3909,SLC,RDM,9.0,56.0,65,13.846153846153847
1925,JAX,DCA,17.0,47.0,65,26.153846153846153
829,CVG,DTW,9.0,56.0,65,13.846153846153847
1255,DTW,GSP,10.0,55.0,65,15.384615384615385
3046,ORD,SJU,8.0,57.0,65,12.307692307692308
2698,MSP,MSO,10.0,55.0,65,15.384615384615385
940,DCA,JAX,20.0,44.0,65,30.76923076923077
1489,FLL,HOU,13.0,39.0,64,20.3125
4080,TPA,DAL,17.0,45.0,64,26.5625
3072,ORF,MDW,10.0,53.0,64,15.625
4117,TPA,STL,18.0,46.0,64,28.125
4027,STL,TPA,13.0,51.0,64,20.3125
537,BWI,ABQ,24.0,40.0,64,37.5
1038,DEN,LIT,23.0,39.0,64,35.9375
3448,RNO,SAN,17.0,47.0,64,26.5625
3538,SAN,RNO,23.0,41.0,64,35.9375
1720,IAD,MIA,14.0,50.0,64,21.875
2462,MDW,ORF,14.0,49.0,64,21.875
5,ABQ,BWI,16.0,48.0,64,25.0
1653,HOU,FLL,16.0,36.0,64,25.0
911,DAL,TPA,18.0,45.0,64,28.125
1142,DFW,JFK,10.0,53.0,63,15.873015873015873
2651,MSP,DSM,10.0,53.0,63,15.873015873015873
1127,DFW,FAT,13.0,50.0,63,20.634920634920636
1819,IAH,PNS,8.0,43.0,63,12.698412698412698
757,CLT,SJU,6.0,57.0,63,9.523809523809524
3091,PBI,DFW,10.0,53.0,63,15.873015873015873
1450,FAT,DFW,6.0,56.0,63,9.523809523809524
2536,MIA,IAD,17.0,46.0,63,26.984126984126984
2794,MYR,LGA,8.0,52.0,63,12.698412698412698
2799,OAJ,ATL,12.0,50.0,63,19.047619047619047
2240,LGA,RDU,25.0,37.0,63,39.682539682539684
1214,DSM,MSP,6.0,57.0,63,9.523809523809524
202,ATL,OAJ,9.0,54.0,63,14.285714285714286
1952,JFK,DFW,20.0,40.0,63,31.746031746031747
2232,LGA,MYR,19.0,43.0,63,30.158730158730158
3825,SJU,CLT,7.0,56.0,63,11.11111111111111
1079,DEN,SBA,8.0,54.0,62,12.903225806451612
1072,DEN,RDM,14.0,47.0,62,22.580645161290324
1788,IAH,JAX,11.0,39.0,62,17.741935483870968
1554,GEG,SFO,17.0,45.0,62,27.419354838709676
961,DCA,SEA,5.0,57.0,62,8.064516129032258
923,DCA,BDL,16.0,46.0,62,25.806451612903224
2031,LAS,BOI,27.0,35.0,62,43.54838709677419
2033,LAS,BUF,18.0,44.0,62,29.032258064516128
1349,EUG,DEN,6.0,55.0,62,9.67741935483871
1085,DEN,SGU,13.0,49.0,62,20.967741935483872
1199,DFW,TYS,16.0,45.0,62,25.806451612903224
2261,LGB,SEA,14.0,48.0,62,22.580645161290324
1350,EUG,LAX,10.0,51.0,62,16.129032258064516
1069,DEN,PSP,14.0,48.0,62,22.580645161290324
1068,DEN,PSC,17.0,44.0,62,27.419354838709676
1374,EWR,CAK,16.0,40.0,62,25.806451612903224
2158,LAX,PIT,9.0,53.0,62,14.516129032258064
1993,JLN,DFW,14.0,48.0,62,22.580645161290324
1667,HOU,OAK,16.0,35.0,62,25.806451612903224
1559,GJT,PHX,3.0,59.0,62,4.838709677419355
2259,LGB,PDX,1.0,61.0,62,1.6129032258064515
2042,LAS,CVG,7.0,55.0,62,11.290322580645162
1686,HPN,FLL,15.0,47.0,62,24.193548387096776
1420,EWR,RIC,21.0,39.0,62,33.87096774193548
1342,ELP,LAS,12.0,50.0,62,19.35483870967742
438,BOS,CHS,12.0,49.0,62,19.35483870967742
618,CAK,EWR,13.0,45.0,62,20.967741935483872
317,BDL,DCA,8.0,54.0,62,12.903225806451612
3658,SEA,LGB,23.0,39.0,62,37.096774193548384
1139,DFW,JAC,18.0,44.0,62,29.032258064516128
3678,SEA,RDM,10.0,52.0,62,16.129032258064516
3431,RIC,MCO,12.0,49.0,62,19.35483870967742
282,AUS,LGB,17.0,44.0,62,27.419354838709676
2555,MIA,STL,16.0,44.0,62,25.806451612903224
425,BOI,SAN,5.0,57.0,62,8.064516129032258
2816,OAK,HOU,17.0,33.0,62,27.419354838709676
3347,PSP,SLC,5.0,57.0,62,8.064516129032258
2600,MOT,MSP,6.0,55.0,62,9.67741935483871
3340,PSP,DEN,9.0,52.0,62,14.516129032258064
3571,SAT,SAN,18.0,43.0,62,29.032258064516128
3584,SAV,JFK,18.0,39.0,62,29.032258064516128
2605,MRY,SFO,25.0,28.0,62,40.32258064516129
3587,SBA,DEN,5.0,57.0,62,8.064516129032258
3602,SCC,BRW,6.0,54.0,62,9.67741935483871
2599,MOT,DEN,6.0,56.0,62,9.67741935483871
2814,OAK,GEG,24.0,38.0,62,38.70967741935484
2804,OAK,BOI,20.0,42.0,62,32.25806451612903
3331,PSC,DEN,12.0,49.0,62,19.35483870967742
3325,PNS,IAH,7.0,43.0,62,11.290322580645162
3604,SCE,ORD,14.0,48.0,62,22.580645161290324
732,CLT,MDW,12.0,48.0,62,19.35483870967742
1713,IAD,FLL,3.0,57.0,62,4.838709677419355
1366,EWR,BGR,11.0,44.0,62,17.741935483870968
2123,LAX,ELP,20.0,42.0,62,32.25806451612903
2124,LAX,EUG,4.0,57.0,62,6.451612903225806
1906,JAC,DFW,8.0,54.0,62,12.903225806451612
1591,GSP,DTW,6.0,56.0,62,9.67741935483871
2421,MDW,ALB,14.0,48.0,62,22.580645161290324
1515,FLL,PVD,18.0,43.0,62,29.032258064516128
1921,JAX,BOS,14.0,48.0,62,22.580645161290324
958,DCA,PVD,16.0,44.0,62,25.806451612903224
1112,DFW,CHS,18.0,44.0,62,29.032258064516128
1049,DEN,MOT,14.0,48.0,62,22.580645161290324
1979,JFK,RSW,19.0,40.0,62,30.64516129032258
1475,FLL,BUF,20.0,42.0,62,32.25806451612903
1976,JFK,RDU,15.0,44.0,62,24.193548387096776
1491,FLL,IAD,13.0,49.0,62,20.967741935483872
1040,DEN,MAF,16.0,46.0,62,25.806451612903224
2297,MAF,DEN,5.0,57.0,62,8.064516129032258
1490,FLL,HPN,23.0,39.0,62,37.096774193548384
1216,DSM,PHX,2.0,59.0,62,3.225806451612903
2403,MCO,RIC,22.0,39.0,62,35.483870967741936
1430,EWR,SJC,20.0,42.0,62,32.25806451612903
1660,HOU,LGA,15.0,36.0,62,24.193548387096776
1630,HNL,SAN,4.0,57.0,62,6.451612903225806
2342,MCI,SLC,1.0,61.0,62,1.6129032258064515
1982,JFK,SAV,12.0,44.0,62,19.35483870967742
2841,OGG,ITO,1.0,61.0,62,1.6129032258064515
1343,ELP,LAX,22.0,40.0,62,35.483870967741936
1903,ITO,OGG,2.0,60.0,62,3.225806451612903
2218,LGA,HOU,15.0,37.0,62,24.193548387096776
1169,DFW,PBI,20.0,42.0,62,32.25806451612903
1462,FCA,MSP,4.0,58.0,62,6.451612903225806
1143,DFW,JLN,15.0,46.0,62,24.193548387096776
2252,LGB,AUS,14.0,46.0,62,22.580645161290324
2076,LAS,OKC,22.0,40.0,62,35.483870967741936
1546,GEG,LAS,10.0,52.0,62,16.129032258064516
1549,GEG,OAK,7.0,55.0,62,11.290322580645162
1002,DEN,EUG,9.0,53.0,62,14.516129032258064
962,DCA,SFO,26.0,36.0,62,41.935483870967744
1467,FLL,ACY,25.0,36.0,62,40.32258064516129
1168,DFW,ORF,11.0,51.0,62,17.741935483870968
2053,LAS,GEG,21.0,41.0,62,33.87096774193548
1898,ISP,PBI,20.0,40.0,62,32.25806451612903
2049,LAS,ELP,18.0,44.0,62,29.032258064516128
2107,LAX,BOI,17.0,45.0,62,27.419354838709676
1831,IAH,SGF,5.0,44.0,62,8.064516129032258
1325,ECP,BNA,10.0,52.0,62,16.129032258064516
2275,LIH,SFO,7.0,55.0,62,11.290322580645162
1406,EWR,MSN,16.0,41.0,62,25.806451612903224
1517,FLL,RIC,22.0,40.0,62,35.483870967741936
1479,FLL,CLE,17.0,45.0,62,27.419354838709676
1483,FLL,DAL,20.0,41.0,62,32.25806451612903
1894,ISN,MSP,6.0,56.0,62,9.67741935483871
3321,PNS,BNA,15.0,47.0,62,24.193548387096776
705,CLT,BTR,22.0,40.0,62,35.483870967741936
298,AUS,SJC,19.0,42.0,62,30.64516129032258
3797,SJC,EWR,15.0,45.0,62,24.193548387096776
516,BUF,LAS,9.0,52.0,62,14.516129032258064
2924,ORD,BGR,9.0,52.0,62,14.516129032258064
514,BUF,FLL,15.0,45.0,62,24.193548387096776
2431,MDW,CHS,17.0,44.0,62,27.419354838709676
34,ACY,FLL,10.0,51.0,62,16.129032258064516
888,DAL,MEM,23.0,39.0,62,37.096774193548384
3040,ORD,SCE,16.0,45.0,62,25.806451612903224
3891,SLC,MFR,5.0,57.0,62,8.064516129032258
95,ASE,ORD,13.0,48.0,62,20.967741935483872
636,CHS,BOS,13.0,49.0,62,20.967741935483872
3888,SLC,MCI,7.0,53.0,62,11.290322580645162
875,DAL,FLL,17.0,44.0,62,27.419354838709676
3065,ORF,DFW,12.0,49.0,62,19.35483870967742
643,CHS,DFW,13.0,49.0,62,20.967741935483872
3907,SLC,PSP,9.0,53.0,62,14.516129032258064
3856,SLC,CLT,5.0,57.0,62,8.064516129032258
650,CHS,MDW,8.0,53.0,62,12.903225806451612
3839,SJU,STT,17.0,45.0,62,27.419354838709676
3095,PBI,ISP,6.0,56.0,62,9.67741935483871
2949,ORD,CRW,12.0,49.0,62,19.35483870967742
2945,ORD,CMX,12.0,48.0,62,19.35483870967742
3099,PBI,PHL,6.0,55.0,62,9.67741935483871
3125,PDX,LGB,6.0,55.0,62,9.67741935483871
3428,RIC,FLL,12.0,49.0,62,19.35483870967742
3721,SFO,GEG,26.0,36.0,62,41.935483870967744
834,CVG,LAS,6.0,56.0,62,9.67741935483871
85,ANC,SCC,6.0,55.0,62,9.67741935483871
3642,SEA,FAT,9.0,53.0,62,14.516129032258064
3771,SFO,TUS,26.0,35.0,62,41.935483870967744
673,CLE,FLL,15.0,47.0,62,24.193548387096776
263,AUS,BWI,8.0,49.0,62,12.903225806451612
262,AUS,BOS,21.0,40.0,62,33.87096774193548
2862,OKC,LAS,14.0,48.0,62,22.580645161290324
26,ABR,MSP,4.0,58.0,62,6.451612903225806
22,ABQ,SAN,11.0,50.0,62,17.741935483870968
2916,ORD,ASE,12.0,47.0,62,19.35483870967742
4029,STS,PHX,8.0,54.0,62,12.903225806451612
3712,SFO,DCA,13.0,48.0,62,20.967741935483872
3739,SFO,MRY,31.0,23.0,62,50.0
3732,SFO,LIH,10.0,52.0,62,16.129032258064516
3278,PHX,STS,12.0,50.0,62,19.35483870967742
3272,PHX,SGU,4.0,57.0,62,6.451612903225806
501,BTR,CLT,16.0,46.0,62,25.806451612903224
454,BOS,JAX,15.0,46.0,62,24.193548387096776
4166,TYS,DFW,12.0,47.0,62,19.35483870967742
3216,PHX,DSM,7.0,54.0,62,11.290322580645162
3225,PHX,GJT,13.0,49.0,62,20.967741935483872
4024,STL,SEA,17.0,45.0,62,27.419354838709676
2513,MFR,SLC,4.0,58.0,62,6.451612903225806
540,BWI,AUS,16.0,42.0,62,25.806451612903224
2433,MDW,CLT,17.0,44.0,62,27.419354838709676
3178,PHL,PBI,17.0,44.0,62,27.419354838709676
2750,MSY,IAD,13.0,48.0,62,20.967741935483872
2712,MSP,RHI,3.0,58.0,62,4.838709677419355
53,ALB,MDW,11.0,50.0,62,17.741935483870968
2676,MSP,ISN,4.0,57.0,62,6.451612903225806
3420,RHI,MSP,6.0,56.0,62,9.67741935483871
2695,MSP,MOT,6.0,55.0,62,9.67741935483871
385,BNA,ECP,8.0,54.0,62,12.903225806451612
3414,RDU,SEA,7.0,55.0,62,11.290322580645162
3402,RDU,JFK,21.0,38.0,62,33.87096774193548
367,BJI,MSP,4.0,57.0,62,6.451612903225806
405,BNA,PNS,11.0,51.0,62,17.741935483870968
758,CLT,SLC,11.0,51.0,62,17.741935483870968
3484,RSW,JFK,25.0,34.0,62,40.32258064516129
3381,RDM,SEA,7.0,55.0,62,11.290322580645162
3490,RSW,PHL,8.0,52.0,62,12.903225806451612
3495,SAN,ABQ,14.0,48.0,62,22.580645161290324
2622,MSP,ABR,3.0,59.0,62,4.838709677419355
3788,SJC,AUS,11.0,49.0,62,17.741935483870968
2609,MSN,EWR,12.0,49.0,62,19.35483870967742
818,CRW,ORD,11.0,50.0,62,17.741935483870968
3303,PIT,LAX,10.0,50.0,62,16.129032258064516
3635,SEA,DCA,6.0,55.0,62,9.67741935483871
434,BOS,AUS,17.0,43.0,62,27.419354838709676
3287,PIB,MEI,20.0,41.0,62,32.25806451612903
3499,SAN,BOI,12.0,50.0,62,19.35483870967742
3351,PVD,DCA,17.0,45.0,62,27.419354838709676
3514,SAN,HNL,3.0,59.0,62,4.838709677419355
